Player,Category,total_score,seasons_played,avg_score,team
Kayne Ramsay,DF,0.0019676096277898,2,0.0009838048138949,Southampton
Josh Acheampong,DF,0.0019099291732593,2,0.00095496458662965,Chelsea
Odeluga Offiah,DF,0.0018972685046022,2,0.0009486342523011,Brighton
Jake Vokins,DF,0.0018823003815636,2,0.0009411501907818,Southampton
Tom Edwards,DF,0.0018729979028365,1,0.0018729979028365,Stoke City
Molla Wagué,DF,0.0018474243708677,1,0.0018474243708677,Watford
Wes Brown,DF,0.0018436829093829,1,0.0018436829093829,Sunderland
Konstantinos Stafylidis,DF,0.0018377495709141,1,0.0018377495709141,Stoke City
Charlie Goode,DF,0.0018327460676323,1,0.0018327460676323,Brentford
Kieran Richardson,DF,0.0018314670485871,1,0.0018314670485871,Aston Villa
Sam Clucas,DF,0.0018247293837838,2,0.0009123646918919,Swansea
Alexander Tettey,DF,0.0017743665977793,1,0.0017743665977793,Norwich
Mads Juel Andersen,DF,0.0017547174868887,1,0.0017547174868887,Luton
Reece Oxford,DF,0.0017456902146422001,2,0.0008728451073211001,West Ham
Jorge Cuenca,DF,0.0017317068545547,1,0.0017317068545547,Fulham
Luis Hernández,DF,0.0017077024110769,1,0.0017077024110769,Leicester
Jimmy Dunne,DF,0.0017022709634092,1,0.0017022709634092,Burnley
Oliver Scarles,DF,0.0016966350172286,1,0.0016966350172286,West Ham
Hjalmar Ekdal,DF,0.0016773706772145,1,0.0016773706772145,Burnley
Idrissa Gueye,DF,0.0016699950082337,2,0.00083499750411685,Everton
Lamare Bogarde,DF,0.0016626251630791,1,0.0016626251630791,Aston Villa
Emilio Nsue,DF,0.001657646810793,1,0.001657646810793,Middlesbrough
Moussa Djenepo,DF,0.0016202625670298,1,0.0016202625670298,Southampton
Carlos Baleba,DF,0.0016098452500659,1,0.0016098452500659,Brighton
Álvaro Arbeloa,DF,0.0016095342682958,1,0.0016095342682958,West Ham
Kevin Stewart,DF,0.0016028265170679001,2,0.0008014132585339501,Liverpool
Willy Kambwala,DF,0.0015935909977705,1,0.0015935909977705,Manchester United
Andrés García,DF,0.0015888495423596,1,0.0015888495423596,Aston Villa
Joe Aribo,DF,0.0015602033631988,1,0.0015602033631988,Southampton
Jonny Castro,DF,0.0015571821593031,2,0.00077859107965155,Wolves
Scott McTominay,DF,0.0015363547114139,1,0.0015363547114139,Manchester United
Julian Araujo,DF,0.001511934834223,1,0.001511934834223,Bournemouth
Michael Hector,DF,0.0014710322122745,1,0.0014710322122745,Fulham
Ferdi Kadıoğlu,DF,0.0014506426550672,1,0.0014506426550672,Brighton
David Meyler,DF,0.0014244228529849,1,0.0014244228529849,Hull City
Jon Gorenc Stanković,DF,0.0014206920804358,1,0.0014206920804358,Huddersfield
Tyler Fredricson,DF,0.0014203788831969,1,0.0014203788831969,Manchester United
Tyias Browning,DF,0.0014161773637122,1,0.0014161773637122,Everton
Harry Clarke,DF,0.0013943616657457,1,0.0013943616657457,Ipswich
Pierre-Emile Højbjerg,DF,0.0013865123260988,1,0.0013865123260988,Southampton
Kaelan Casey,DF,0.0013848138239382001,2,0.0006924069119691001,West Ham
Jacob Lungi Sørensen,DF,0.0013814712565296,1,0.0013814712565296,Norwich
Kevin Toner,DF,0.0013738781693874,1,0.0013738781693874,Aston Villa
Juninho Bacuna,DF,0.0013361052408695,1,0.0013361052408695,Huddersfield
Matías Viña,DF,0.001329208512482,1,0.001329208512482,Bournemouth
Matthew Miazga,DF,0.0013287106700677,1,0.0013287106700677,Chelsea
Jesús Vallejo,DF,0.0013123367196646,1,0.0013123367196646,Wolves
Nemanja Matić,DF,0.0013042978122989,1,0.0013042978122989,Manchester United
Matt Phillips,DF,0.0012835230962825,1,0.0012835230962825,West Brom
Charlie Cresswell,DF,0.0012803263146079,1,0.0012803263146079,Leeds
Alfie Gilchrist,DF,0.001262644881771,1,0.001262644881771,Chelsea
Brandon Mason,DF,0.0012621176898609,1,0.0012621176898609,Watford
Valon Behrami,DF,0.001258743677308,1,0.001258743677308,Watford
Curtis Jones,DF,0.0012512169744696,1,0.0012512169744696,Liverpool
John Mikel Obi,DF,0.0012380134085188,1,0.0012380134085188,Chelsea
James Garner,DF,0.0012371574247553,1,0.0012371574247553,Everton
Rolando Aarons,DF,0.0012362056575557,1,0.0012362056575557,Newcastle
Leo Fuhr Hjelde,DF,0.0012229419377978,1,0.0012229419377978,Leeds
Ayden Heaven,DF,0.0012107829752949,1,0.0012107829752949,Manchester United
Georginio Wijnaldum,DF,0.0012081078374072,1,0.0012081078374072,Liverpool
Connor Randall,DF,0.0011998467183226,1,0.0011998467183226,Liverpool
Liam Rosenior,DF,0.0011924976808737,1,0.0011924976808737,Brighton
Jack Colback,DF,0.0011882498218714,1,0.0011882498218714,Newcastle
Demetri Mitchell,DF,0.0011834262661993,1,0.0011834262661993,Manchester United
Hamza Choudhury,DF,0.0011766231895754,1,0.0011766231895754,Leicester
Connor Goldson,DF,0.0011739340659724,1,0.0011739340659724,Brighton
Martin Cranie,DF,0.0011703166339402,1,0.0011703166339402,Huddersfield
Steven Caulker,DF,0.0011695035779494,1,0.0011695035779494,Liverpool
Daniel Muñoz,DF,0.0011685754578232,1,0.0011685754578232,Crystal Palace
Nicolas N'Koulou,DF,0.0011402840012204,1,0.0011402840012204,Watford
Patrice Evra,DF,0.0011389149159023,1,0.0011389149159023,West Ham
Wes Burns,DF,0.001131475427488,1,0.001131475427488,Ipswich
Flynn Downes,DF,0.0011291767716778,1,0.0011291767716778,Southampton
Thomas Robson,DF,0.001125754082322,1,0.001125754082322,Sunderland
Martín Cáceres,DF,0.0011255863905439,1,0.0011255863905439,Southampton
Chadi Riad,DF,0.0011180947102115,1,0.0011180947102115,Crystal Palace
Layvin Kurzawa,DF,0.0011173933633953,1,0.0011173933633953,Fulham
Boubacar Kamara,DF,0.0011039004894455,1,0.0011039004894455,Aston Villa
Adama Traoré,DF,0.001102658248536,1,0.001102658248536,Wolves
Stewart Downing,DF,0.0011014637539217,1,0.0011014637539217,Middlesbrough
Vinícius Souza,DF,0.001099049077946,1,0.001099049077946,Sheffield Utd
Sofyan Amrabat,DF,0.0010928814241693,1,0.0010928814241693,Manchester United
João Palhinha,DF,0.0010717539604432,1,0.0010717539604432,Fulham
Leroy Fer,DF,0.0010663892694228,1,0.0010663892694228,Swansea
Juan Larios,DF,0.001065164578303,1,0.001065164578303,Southampton
Junior Stanislas,DF,0.0010576818347872,1,0.0010576818347872,Bournemouth
Fernando,DF,0.0010511030903321,1,0.0010511030903321,Manchester City
Jesús Gámez,DF,0.0010457925508246,1,0.0010457925508246,Newcastle
Woyo Coulibaly,DF,0.0010455536389405,1,0.0010455536389405,Leicester
Gaetano Berardi,DF,0.0010433795432042,1,0.0010433795432042,Leeds
Ivan Perišić,DF,0.0010394798254327,1,0.0010394798254327,Tottenham
Ryan Giles,DF,0.0010390723314414,1,0.0010390723314414,Luton
Zeki Fryers,DF,0.0010336325831714,1,0.0010336325831714,Crystal Palace
Michael Carrick,DF,0.001032151885966,1,0.001032151885966,Manchester United
Bernardo Silva,DF,0.0010310523028448,1,0.0010310523028448,Manchester City
Marc Navarro,DF,0.001017416770885,1,0.001017416770885,Watford
Cheik Tiote,DF,0.0010108904430007,1,0.0010108904430007,Newcastle
Bobby Decordova-Reid,DF,0.0010083799442486,1,0.0010083799442486,Fulham
Andrew Eleftheriou,DF,0.0010076928591287,1,0.0010076928591287,Watford
Yasser Larouci,DF,0.0010019303582835,1,0.0010019303582835,Sheffield Utd
Nordin Amrabat,DF,0.0009897998059401,1,0.0009897998059401,Watford
Julián Araujo,DF,0.0009858866928799,1,0.0009858866928799,Bournemouth
Jordan Lyden,DF,0.0009849437981724,1,0.0009849437981724,Aston Villa
Remo Freuler,DF,0.0009793248731,1,0.0009793248731,Nottingham Forest
Rúben Neves,DF,0.0009774521780598,1,0.0009774521780598,Wolves
Francis Coquelin,DF,0.0009770967224744,1,0.0009770967224744,Arsenal
Jakub Moder,DF,0.0009751589065963,1,0.0009751589065963,Brighton
Kosta Nedeljković,DF,0.0009700240716006,1,0.0009700240716006,Aston Villa
José Ángel Crespo,DF,0.000964026753255,1,0.000964026753255,Aston Villa
Valentino Lazaro,DF,0.0009636527084733,1,0.0009636527084733,Newcastle
Jazz Richards,DF,0.0009605210484215,1,0.0009605210484215,Cardiff
Moussa Sissoko,DF,0.0009559087888703,1,0.0009559087888703,Tottenham
Christian Eriksen,DF,0.0009418436467663,1,0.0009418436467663,Manchester United
Muhamed Bešić,DF,0.0009417494068463,1,0.0009417494068463,Everton
Raphinha,DF,0.000931018917914,1,0.000931018917914,Leeds
Mohamed Elyounoussi,DF,0.0009296475412149,1,0.0009296475412149,Southampton
Jahmai Simpson-Pusey,DF,0.0009046714497028,1,0.0009046714497028,Manchester City
Roman Quintyne,DF,0.0009046373508704,1,0.0009046373508704,Everton
Ander Herrera,DF,0.0008978749595609,1,0.0008978749595609,Manchester United
Nathan Redmond,DF,0.0008963670048876,1,0.0008963670048876,Southampton
Tony Hibbert,DF,0.0008917211069985,1,0.0008917211069985,Everton
Jaidon Anthony,DF,0.0008887583169971,1,0.0008887583169971,Bournemouth
Oliver Skipp,DF,0.0008860446899178,1,0.0008860446899178,Tottenham
James Husband,DF,0.0008720395790192,1,0.0008720395790192,Middlesbrough
Demeaco Duhaney,DF,0.0008626591529606,1,0.0008626591529606,Huddersfield
Yankuba Minteh,DF,0.0008573345493698,1,0.0008573345493698,Brighton
Niels Nkounkou,DF,0.000851194393062,1,0.000851194393062,Everton
Rhys Norrington-Davies,DF,0.0008492479149465,1,0.0008492479149465,Sheffield Utd
Fodé Ballo-Touré,DF,0.0008415679105587,1,0.0008415679105587,Fulham
Adam Matthews,DF,0.0008391306625209,1,0.0008391306625209,Sunderland
Joseph Johnson,DF,0.000837970939156,1,0.000837970939156,Luton
Stefan Bajčetić,DF,0.0008366949670741,1,0.0008366949670741,Liverpool
Welington,DF,0.0008366713852389,1,0.0008366713852389,Southampton
Ben Osborn,DF,0.0008353517167329,1,0.0008353517167329,Sheffield Utd
Sebastien Pocognoli,DF,0.0008215793800847,1,0.0008215793800847,West Brom
Bali Mumba,DF,0.0008193989185704,1,0.0008193989185704,Norwich
Dionatan Teixeira,DF,0.0008149574689144,1,0.0008149574689144,Stoke City
Maxwel Cornet,DF,0.0008145831726845,1,0.0008145831726845,Burnley
Cristian Gamboa,DF,0.0008124607538614,1,0.0008124607538614,West Brom
Callumm Connolly,DF,0.000811956164866,1,0.000811956164866,Everton
Ludwig Augustinsson,DF,0.0008109540975049,1,0.0008109540975049,Aston Villa
Nasser Djiga,DF,0.0008106279640217,1,0.0008106279640217,Wolves
Patrick Dorgu,DF,0.0007993320970282,1,0.0007993320970282,Manchester United
Baily Cargill,DF,0.0007982781904048,1,0.0007982781904048,Bournemouth
Callum Paterson,DF,0.0007982522977902,1,0.0007982522977902,Cardiff
Jake Clarke-Salter,DF,0.0007981533055007,1,0.0007981533055007,Chelsea
Ben Wilmot,DF,0.0007977142769714,1,0.0007977142769714,Watford
Dimitri Foulquier,DF,0.0007973648304966,1,0.0007973648304966,Watford
Uwe Hünemeier,DF,0.0007904532388524,1,0.0007904532388524,Brighton
Miguel Layún,DF,0.0007831240798462,1,0.0007831240798462,Watford
Jan Kirchhoff,DF,0.0007787145963644,1,0.0007787145963644,Sunderland
Edson Álvarez,DF,0.0007750888798526,1,0.0007750888798526,West Ham
Antonio Barreca,DF,0.0007745949151903,1,0.0007745949151903,Newcastle
Kieron Freeman,DF,0.0007743515308984,1,0.0007743515308984,Sheffield Utd
Michael Hefele,DF,0.0007739095797096,1,0.0007739095797096,Huddersfield
Oskar Buur,DF,0.0007711487593165,1,0.0007711487593165,Wolves
Finley Stevens,DF,0.0007709314735798,1,0.0007709314735798,Brentford
Giulian Biancone,DF,0.0007669417379383,1,0.0007669417379383,Nottingham Forest
Jamie Sterry,DF,0.0007667373881003,1,0.0007667373881003,Newcastle
Akin Famewo,DF,0.0007665592520296,1,0.0007665592520296,Norwich
Jordan Thomas,DF,0.0007665592520296,1,0.0007665592520296,Norwich
Harrison Ashby,DF,0.0007663618100955,1,0.0007663618100955,West Ham
Samuel Field,DF,0.0007663529180452,1,0.0007663529180452,West Brom
James Weir,DF,0.000762844508916,1,0.000762844508916,Manchester United
Allan Tchaptchet,DF,0.0007540095093989,1,0.0007540095093989,Southampton
Nathan Ferguson,DF,0.0007533045910815,1,0.0007533045910815,Crystal Palace
CJ Egan-Riley,DF,0.0007514819670285,1,0.0007514819670285,Manchester City
Mads Bech Sørensen,DF,0.0007505379223276,1,0.0007505379223276,Brentford
Sam Curtis,DF,0.0007500676115025,1,0.0007500676115025,Sheffield Utd
Dexter Lembikisa,DF,0.0007476915771743,1,0.0007476915771743,Wolves
Alex Murphy,DF,0.0007364310252224,1,0.0007364310252224,Newcastle
William Fish,DF,0.0007362958454209,1,0.0007362958454209,Manchester United
Harry Amass,DF,0.0007330230664133,1,0.0007330230664133,Manchester United
Owen Beck,DF,0.0007301554504466,1,0.0007301554504466,Liverpool
Owen Bevan,DF,0.0007292194168144,1,0.0007292194168144,Bournemouth
Kaine Kesler-Hayden,DF,0.0007173810462692,1,0.0007173810462692,Aston Villa
Finley Munroe,DF,0.0007144338142021,1,0.0007144338142021,Aston Villa
Julio Soler,DF,0.0007113974116227,1,0.0007113974116227,Bournemouth
Eiran Joe Cashin,DF,0.0007080813618779,1,0.0007080813618779,Brighton
Kim Ji-Soo,DF,0.000707976956479,1,0.000707976956479,Brentford
Joachim Kayi Sanda,DF,0.0007072349009379,1,0.0007072349009379,Southampton
Caleb Kporha,DF,0.0006974475535398,1,0.0006974475535398,Crystal Palace
Pedro Lima,DF,0.0006952221704089,1,0.0006952221704089,Wolves
Alfie Dorrington,DF,0.0006942978605815,1,0.0006942978605815,Tottenham
Ronnie Edwards,DF,0.0006885210054393,1,0.0006885210054393,Southampton
Jayden Meghoma,DF,0.0006883833882227,1,0.0006883833882227,Brentford
Olabade Aluko,DF,0.0006773785150765,1,0.0006773785150765,Leicester
Alfie Pond,DF,0.0006769781136533,1,0.0006769781136533,Wolves
Vitor Reis,DF,0.0006767836478085,1,0.0006767836478085,Manchester City
George Edmundson,DF,0.0006766467538885,1,0.0006766467538885,Ipswich
